OBJECTID,ZCTA5CE10,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
13912,95685,13912,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
13913,95686,13913,2,0.017564182,0.132529929,0.187425628,0.054895699,0.159977779,0.02744785,0.319955558
13914,95687,13914,3,0.026346273,0,0.132529929,0.132529929,0.075414248,0.055630769,0.226242743
13915,95688,13915,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
13916,50164,13916,2,0.017564182,0.093712814,0.093712814,0,0.093712814,0,0.187425628
13917,50165,13917,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
13918,50166,13918,2,0.017564182,0.132529929,0.132529929,0,0.132529929,0,0.265059859
13919,50167,13919,3,0.026346273,0.093712814,0.093712814,0,0.093712814,0,0.281138442
13920,50168,13920,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
13921,50169,13921,1,0.008782091,0,0,0,0,0,0
13922,50170,13922,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
13923,50171,13923,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
13924,50173,13924,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
13925,50174,13925,3,0.026346273,0,0.093712814,0.093712814,0.062475209,0.044176644,0.187425628
13926,50201,13926,4,0.035128364,0,0.093712814,0.093712814,0.046856407,0.046856407,0.187425628
13927,50206,13927,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
13928,50207,13928,6,0.052692546,0,0.132529929,0.132529929,0.09103305,0.044257846,0.546198301
13929,50208,13929,3,0.026346273,0,0.093712814,0.093712814,0.031237605,0.044176644,0.093712814
13930,50210,13930,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
13931,50211,13931,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
13932,50212,13932,3,0.026346273,0,0.093712814,0.093712814,0.062475209,0.044176644,0.187425628
13933,50213,13933,8,0.070256728,0,0.132529929,0.132529929,0.096555131,0.04067826,0.772441044
13934,50214,13934,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
13935,50216,13935,1,0.008782091,0,0,0,0,0,0
13936,50217,13936,3,0.026346273,0.093712814,0.132529929,0.038817115,0.119590891,0.018298564,0.358772673
13937,47352,13937,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
13938,47353,13938,3,0.026346273,0.132529929,0.187425628,0.054895699,0.169127062,0.025878081,0.507381186
13939,47354,13939,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
13940,47355,13940,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
13941,47356,13941,2,0.017564182,0.093712814,0.187425628,0.093712814,0.140569221,0.046856407,0.281138442
13942,47357,13942,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
13943,47358,13943,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
13944,47359,13944,2,0.017564182,0.093712814,0.187425628,0.093712814,0.140569221,0.046856407,0.281138442
13945,47360,13945,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
13946,47362,13946,4,0.035128364,0,0.093712814,0.093712814,0.046856407,0.046856407,0.187425628
13947,47368,13947,2,0.017564182,0.187425628,0.187425628,0,0.187425628,0,0.374851257
13948,47369,13948,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
13949,47371,13949,6,0.052692546,0,0.132529929,0.132529929,0.09103305,0.044257846,0.546198301
13950,47374,13950,5,0.043910455,0,0.093712814,0.093712814,0.056227688,0.045909715,0.281138442
13951,47380,13951,3,0.026346273,0.093712814,0.20954822,0.115835406,0.145263654,0.048139181,0.435790963
13952,47383,13952,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
13953,47384,13953,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
13954,47385,13954,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
13955,47390,13955,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
13956,47393,13956,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
13957,47394,13957,5,0.043910455,0,0.132529929,0.132529929,0.090497097,0.048464264,0.452485487
13958,47396,13958,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
13959,47401,13959,4,0.035128364,0.093712814,0.20954822,0.115835406,0.155804148,0.045511994,0.623216592
13960,61802,13960,2,0.017564182,0.093712814,0.093712814,0,0.093712814,0,0.187425628
13961,61811,13961,2,0.017564182,0.187425628,0.187425628,0,0.187425628,0,0.374851257
13962,53402,13962,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
13963,61813,13963,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
13964,61814,13964,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
13965,61816,13965,1,0.008782091,0.296345919,0.296345919,0,0.296345919,0,0.296345919
13966,53403,13966,1,0.008782091,0,0,0,0,0,0
13967,61818,13967,2,0.017564182,0.187425628,0.187425628,0,0.187425628,0,0.374851257
13968,11729,13968,1,0.008782091,0,0,0,0,0,0
13969,11732,13969,1,0.008782091,0,0,0,0,0,0
13970,35986,13970,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
13971,35987,13971,2,0.017564182,0.187425628,0.20954822,0.022122592,0.198486924,0.011061296,0.396973848
13972,35988,13972,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
13973,35989,13973,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
13974,36003,13974,3,0.026346273,0.20954822,0.28113842,0.0715902,0.25727502,0.033747944,0.77182506
13975,36005,13975,4,0.035128364,0.093712814,0.20954822,0.115835406,0.155804148,0.045511994,0.623216592
13976,36006,13976,3,0.026346273,0.187425628,0.296345919,0.108920291,0.231106589,0.047006949,0.693319768
13977,36009,13977,4,0.035128364,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.452485487
13978,36010,13978,3,0.026346273,0.093712814,0.187425628,0.093712814,0.124950419,0.044176644,0.374851257
13979,36013,13979,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
13980,36016,13980,5,0.043910455,0.187425628,0.296345919,0.108920291,0.265263149,0.040603011,1.326315746
13981,36017,13981,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
13982,36022,13982,3,0.026346273,0.093712814,0.20954822,0.115835406,0.145263654,0.048139181,0.435790963
13983,36024,13983,2,0.017564182,0.20954822,0.20954822,0,0.20954822,0,0.41909644
13984,36026,13984,2,0.017564182,0.20954822,0.265059859,0.055511639,0.237304039,0.027755819,0.474608079
13985,36027,13985,9,0.07903882,0,0.265059859,0.265059859,0.155676189,0.077552238,1.401085705
13986,36028,13986,4,0.035128364,0.187425628,0.20954822,0.022122592,0.198486924,0.011061296,0.793947697
13987,36029,13987,3,0.026346273,0.187425628,0.28113842,0.093712792,0.226037423,0.039995351,0.678112268
13988,36030,13988,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
13989,36032,13989,2,0.017564182,0.132529929,0.20954822,0.077018291,0.171039075,0.038509145,0.342078149
13990,36033,13990,7,0.061474637,0,0.20954822,0.20954822,0.107963789,0.058299519,0.755746521
13991,36034,13991,2,0.017564182,0.187425628,0.187425628,0,0.187425628,0,0.374851257
13992,36035,13992,2,0.017564182,0.132529929,0.187425628,0.054895699,0.159977779,0.02744785,0.319955558
13993,36036,13993,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
13994,36037,13994,11,0.096603002,0,0.20954822,0.20954822,0.130350801,0.061370507,1.433858812
13995,23063,13995,3,0.026346273,0.386387825,0.41909644,0.032708615,0.408193568,0.015418989,1.224580705
13996,43762,13996,2,0.017564182,0.187425628,0.187425628,0,0.187425628,0,0.374851257
13997,23069,13997,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
13998,49935,13998,17,0.149295548,0,0.296345919,0.296345919,0.178361736,0.08325629,3.032149509
13999,43764,13999,1,0.008782091,0.265059859,0.265059859,0,0.265059859,0,0.265059859
14000,43767,14000,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
14001,39755,14001,2,0.017564182,0.20954822,0.20954822,0,0.20954822,0,0.41909644
14002,39756,14002,4,0.035128364,0.093712814,0.20954822,0.115835406,0.155804148,0.045511994,0.623216592
14003,39759,14003,9,0.07903882,0,0.187425628,0.187425628,0.106651853,0.047816455,0.959866673
14004,48917,14004,2,0.017564182,0,0,0,0,0,0
14005,39767,14005,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
14006,39769,14006,5,0.043910455,0.093712814,0.187425628,0.093712814,0.127982223,0.034419955,0.639911115
14007,39772,14007,2,0.017564182,0.132529929,0.187425628,0.054895699,0.159977779,0.02744785,0.319955558
14008,66720,14008,6,0.052692546,0,0.132529929,0.132529929,0.09103305,0.044257846,0.546198301
14009,66724,14009,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
14010,66725,14010,6,0.052692546,0,0.132529929,0.132529929,0.09103305,0.044257846,0.546198301
14011,66733,14011,5,0.043910455,0.093712814,0.28113842,0.187425606,0.191850142,0.059926132,0.959250711
14012,66734,14012,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
14013,66736,14013,8,0.070256728,0,0.187425628,0.187425628,0.098564954,0.048583183,0.788519628
14014,66738,14014,2,0.017564182,0.187425628,0.20954822,0.022122592,0.198486924,0.011061296,0.396973848
14015,66739,14015,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
14016,66740,14016,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
14017,66741,14017,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
14018,66743,14018,6,0.052692546,0,0.187425628,0.187425628,0.100182333,0.056005689,0.601094
14019,66746,14019,2,0.017564182,0.187425628,0.20954822,0.022122592,0.198486924,0.011061296,0.396973848
14020,66748,14020,5,0.043910455,0.093712814,0.132529929,0.038817115,0.117003083,0.019016425,0.585015416
14021,66749,14021,3,0.026346273,0,0.093712814,0.093712814,0.062475209,0.044176644,0.187425628
14022,66751,14022,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
14023,45135,14023,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
14024,45142,14024,3,0.026346273,0.132529929,0.20954822,0.077018291,0.176501259,0.032377571,0.529503778
14025,45144,14025,2,0.017564182,0.132529929,0.132529929,0,0.132529929,0,0.265059859
14026,45146,14026,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
14027,45148,14027,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
14028,45150,14028,1,0.008782091,0,0,0,0,0,0
14029,45152,14029,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
14030,45153,14030,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
14031,46307,14031,3,0.026346273,0,0.093712814,0.093712814,0.031237605,0.044176644,0.093712814
14032,46310,14032,2,0.017564182,0.20954822,0.20954822,0,0.20954822,0,0.41909644
14033,46311,14033,1,0.008782091,0,0,0,0,0,0
14034,46320,14034,1,0.008782091,0,0,0,0,0,0
14035,46340,14035,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
14036,46341,14036,2,0.017564182,0.132529929,0.20954822,0.077018291,0.171039075,0.038509145,0.342078149
14037,46342,14037,2,0.017564182,0,0,0,0,0,0
14038,46347,14038,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
14039,80451,14039,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
14040,80452,14040,4,0.035128364,0.296345919,0.374851257,0.078505337,0.326357357,0.032733577,1.305429429
14041,80455,14041,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
14042,80456,14042,8,0.070256728,0.20954822,0.546434879,0.336886659,0.391781287,0.105695929,3.134250298
14043,81212,14043,20,0.175641821,0,0.41909644,0.41909644,0.233905426,0.11927978,4.678108528
14044,81220,14044,8,0.070256728,0.20954822,0.41909644,0.20954822,0.302527342,0.071275574,2.420218736
14045,81222,14045,1,0.008782091,0.265059859,0.265059859,0,0.265059859,0,0.265059859
14046,81223,14046,13,0.114167184,0.187425628,0.386387825,0.198962197,0.280845229,0.064946493,3.650987983
14047,81224,14047,7,0.061474637,0.187425628,0.397589773,0.210164145,0.302772975,0.060637737,2.119410828
14048,81225,14048,2,0.017564182,0.20954822,0.265059859,0.055511639,0.237304039,0.027755819,0.474608079
14049,81226,14049,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
14050,81230,14050,57,0.50057919,0,0.546434879,0.546434879,0.292429069,0.118387518,16.66845691
14051,01507,14051,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
14052,01516,14052,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
14053,01518,14053,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
14054,01520,14054,1,0.008782091,0,0,0,0,0,0
14055,45217,14055,1,0.008782091,0,0,0,0,0,0
14056,45227,14056,1,0.008782091,0,0,0,0,0,0
14057,45230,14057,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
14058,45231,14058,1,0.008782091,0,0,0,0,0,0
14059,82001,14059,1,0.008782091,0,0,0,0,0,0
14060,82007,14060,8,0.070256728,0,0.20954822,0.20954822,0.117896519,0.060535887,0.943172149
14061,58004,14061,3,0.026346273,0.337886333,0.468564063,0.13067773,0.408515612,0.053871036,1.225546837
14062,58005,14062,4,0.035128364,0.132529929,0.265059859,0.132529929,0.198640909,0.047504975,0.794563636
14063,58006,14063,3,0.026346273,0.296345919,0.374851257,0.078505337,0.33636117,0.032067809,1.009083509
14064,58007,14064,2,0.017564182,0.477843463,0.477843463,0,0.477843463,0,0.955686927
14065,58008,14065,1,0.008782091,0.386387825,0.386387825,0,0.386387825,0,0.386387825
14066,58009,14066,2,0.017564182,0.187425628,0.20954822,0.022122592,0.198486924,0.011061296,0.396973848
14067,58011,14067,3,0.026346273,0.386387825,0.468564063,0.082176238,0.424682776,0.033780062,1.274048328
14068,58012,14068,1,0.008782091,0.296345919,0.296345919,0,0.296345919,0,0.296345919
14069,58013,14069,1,0.008782091,0.468564063,0.468564063,0,0.468564063,0,0.468564063
14070,58016,14070,3,0.026346273,0.132529929,0.265059859,0.132529929,0.202379336,0.054342066,0.607138008
14071,76645,14071,5,0.043910455,0,0.132529929,0.132529929,0.090497097,0.048464264,0.452485487
14072,76648,14072,3,0.026346273,0.187425628,0.296345919,0.108920291,0.254969989,0.048162901,0.764909968
14073,76649,14073,5,0.043910455,0.20954822,0.337886333,0.128338113,0.257420498,0.047275745,1.287102491
14074,76651,14074,3,0.026346273,0.132529929,0.20954822,0.077018291,0.183875456,0.03630677,0.551626369
14075,76652,14075,2,0.017564182,0.132529929,0.20954822,0.077018291,0.171039075,0.038509145,0.342078149
14076,76653,14076,3,0.026346273,0.187425628,0.28113842,0.093712792,0.249900823,0.044176634,0.749702469
14077,76655,14077,4,0.035128364,0,0.132529929,0.132529929,0.079988889,0.04882488,0.319955558
14078,76656,14078,3,0.026346273,0.093712814,0.187425628,0.093712814,0.137889457,0.03844534,0.413668372
14079,76657,14079,4,0.035128364,0.093712814,0.28113842,0.187425606,0.173701698,0.070399452,0.694806792
14080,76660,14080,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
14081,76661,14081,5,0.043910455,0,0.132529929,0.132529929,0.082733674,0.044013981,0.413668372
14082,76664,14082,3,0.026346273,0.187425628,0.28113842,0.093712792,0.249900823,0.044176634,0.749702469
14083,76665,14083,4,0.035128364,0.132529929,0.20954822,0.077018291,0.184762999,0.031480143,0.739051998
14084,76667,14084,5,0.043910455,0,0.093712814,0.093712814,0.074970251,0.037485126,0.374851257
14085,76670,14085,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
14086,76671,14086,4,0.035128364,0.093712814,0.20954822,0.115835406,0.175058721,0.04782559,0.700234883
14087,76673,14087,3,0.026346273,0.132529929,0.265059859,0.132529929,0.202379336,0.054342066,0.607138008
14088,76676,14088,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
14089,31011,14089,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
14090,31012,14090,2,0.017564182,0.093712814,0.187425628,0.093712814,0.140569221,0.046856407,0.281138442
14091,31014,14091,7,0.061474637,0,0.132529929,0.132529929,0.091415874,0.040985532,0.639911115
14092,31015,14092,6,0.052692546,0,0.20954822,0.20954822,0.103869432,0.062031927,0.623216592
14093,31016,14093,3,0.026346273,0.093712814,0.132529929,0.038817115,0.106651853,0.018298564,0.319955558
14094,31017,14094,2,0.017564182,0.20954822,0.337886333,0.128338113,0.273717277,0.064169057,0.547434554
14095,31018,14095,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
14096,31019,14096,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
14097,31020,14097,4,0.035128364,0.093712814,0.20954822,0.115835406,0.155804148,0.045511994,0.623216592
14098,31021,14098,6,0.052692546,0,0.20954822,0.20954822,0.103869432,0.062031927,0.623216592
14099,31022,14099,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
14100,31023,14100,7,0.061474637,0,0.187425628,0.187425628,0.104803418,0.053072335,0.733623929
14101,31024,14101,10,0.087820911,0,0.187425628,0.187425628,0.105357949,0.045528449,1.053579487
14102,31025,14102,3,0.026346273,0,0.132529929,0.132529929,0.075414248,0.055630769,0.226242743
14103,31027,14103,5,0.043910455,0.093712814,0.187425628,0.093712814,0.146724786,0.036128588,0.733623929
14104,31029,14104,8,0.070256728,0,0.187425628,0.187425628,0.108269232,0.050484371,0.866153859
14105,31030,14105,5,0.043910455,0,0.187425628,0.187425628,0.101476237,0.061269238,0.507381186
14106,31031,14106,5,0.043910455,0.093712814,0.28113842,0.187425606,0.210592701,0.069501236,1.052963503
14107,31032,14107,4,0.035128364,0.093712814,0.20954822,0.115835406,0.161334796,0.050128638,0.645339184
14108,31033,14108,3,0.026346273,0.132529929,0.20954822,0.077018291,0.176501259,0.032377571,0.529503778
14109,31035,14109,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
14110,31036,14110,7,0.061474637,0,0.20954822,0.20954822,0.113509091,0.058525928,0.794563636
14111,31037,14111,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
14112,31038,14112,3,0.026346273,0.187425628,0.20954822,0.022122592,0.194799826,0.01042869,0.584399477
14113,31041,14113,2,0.017564182,0.093712814,0.093712814,0,0.093712814,0,0.187425628
14114,31042,14114,2,0.017564182,0.265059859,0.28113842,0.016078562,0.273099139,0.008039281,0.546198279
14115,31044,14115,5,0.043910455,0.132529929,0.296345919,0.16381599,0.216973105,0.062119221,1.084865525
14116,31046,14116,3,0.026346273,0.093712814,0.187425628,0.093712814,0.137889457,0.03844534,0.413668372
14117,31047,14117,3,0.026346273,0.093712814,0.132529929,0.038817115,0.119590891,0.018298564,0.358772673
14118,31049,14118,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
14119,31050,14119,2,0.017564182,0.132529929,0.187425628,0.054895699,0.159977779,0.02744785,0.319955558
