XCoord,YCoord,JOIN_COUNT,ZIPCODE
-110.8989185,32.07926967,0,85756
-102.5144257,34.74071695,0,79085
-101.7741152,36.03848877,0,79086
-102.9358219,36.30888495,0,79087
-101.6953763,34.57854727,1,79088
-102.1125199,34.90640932,0,79091
-102.4687005,35.28151456,0,79092
-101.0339517,36.28991554,0,79093
-101.5267376,34.850746,0,79094
-100.2060738,34.89615553,1,79095
-100.1960969,35.43809152,1,79096
-101.1785262,35.43580404,0,79097
-102.2284135,35.15532326,0,79098
-101.839591,35.20605647,1,79101
-101.8466694,35.19952189,0,79102
-101.7944061,35.17735043,0,79103
-101.7886097,35.2027597,0,79104
-77.13953709,38.88350092,1,22205
-77.08898346,38.84412709,0,22206
-86.68129435,36.48024614,0,37188
-86.82826816,36.28034708,0,37189
-82.86743439,39.96895945,1,43213
-113.5533311,45.63587751,0,59761
-77.12368739,38.90664512,0,22207
-86.03990023,35.82912313,1,37190
-77.0754638,38.89502323,0,22209
-85.11290502,44.39399513,0,49651
-87.53123782,36.49963414,0,37191
-77.07077842,38.88011008,2,22211
-83.01974135,40.05214026,1,43214
-86.7774167,36.16597813,0,37201
-77.16251111,38.89508742,0,22213
-77.07396663,38.86881794,0,22214
-113.1569772,45.78650121,0,59762
-85.73220137,44.97542233,0,49653
-85.98960891,45.07929335,0,49654
-77.05958142,38.81989365,0,22301
-77.08467216,38.82811808,3,22302
-85.44349571,44.02602017,0,49655
-77.07858218,38.79339433,0,22303
-86.7903233,36.14923858,14,37203
-85.69765165,44.06544989,0,49656
-94.5407682,39.03369768,0,64130
-103.342447,47.43416264,0,58634
-94.5756172,38.96160841,3,64131
-102.3603381,47.38628141,0,58636
-94.54160369,38.98674085,4,64132
-102.0441117,46.94034176,0,58638
-94.45643765,39.01386109,1,64133
-94.48674561,38.92948343,2,64134
-94.40070234,39.01134354,0,64136
-102.6140207,46.09173108,1,58639
-94.54270474,38.93522561,0,64137
-102.9025311,47.45233793,0,58640
-102.4985939,46.6684368,0,58641
-94.47028971,38.96878306,0,64138
-94.40888611,38.9667468,1,64139
-94.59309963,38.87547131,0,64145
-102.8427303,47.20863802,0,58642
-123.9868525,44.99886015,0,97364
-124.0144682,44.66865256,1,97365
-124.0511285,44.57704773,0,97366
-123.9752159,44.91557338,1,97367
-123.906349,45.00603729,0,97368
-124.051772,44.76150833,0,97369
-123.4602857,44.56895722,0,97370
-123.2065308,44.98778749,0,97371
-122.7717537,45.05704047,0,97373
-122.783982,44.69270622,0,97374
-122.5963882,44.97734241,0,97375
-123.9802399,44.50851879,0,97376
-123.1047552,44.46392452,0,97377
-123.4295977,45.07347055,0,97378
-123.9368195,44.77824137,0,97380
-122.7457038,44.97266673,1,97381
-122.7216483,44.79360915,1,97383
-122.6188789,44.79099281,0,97384
-122.7283431,44.86653771,0,97385
-122.7516936,44.35976927,1,97386
-124.0233164,44.89197065,0,97388
-123.0897943,44.5334884,0,97389
-123.8588341,44.31498999,0,97390
-123.8957271,44.62571766,0,97391
-122.9413426,44.78938863,0,97392
-123.9771178,44.42605953,0,97394
-123.5215886,45.11934039,0,97396
-123.0818564,44.06822249,1,97401
-90.18888963,32.30110926,0,39269
-90.25948866,32.18882073,0,39272
-88.58389963,32.26854241,3,39301
-88.71997851,32.46661972,1,39305
-88.79619999,32.33773609,2,39307
-88.61320353,32.5504088,0,39309
-88.75400203,32.56868261,0,39320
-88.53432717,31.58410072,0,39322
-88.92634602,32.35101312,1,39323
-88.87497715,32.56427794,0,39325
-88.67903278,32.59915764,0,39326
-89.1194654,32.44578034,0,39327
-88.70074737,32.74431521,1,39328
-88.85772137,32.18560686,0,39330
-89.00413089,32.30004676,0,39332
-88.49032363,32.53543268,0,39335
-89.2654541,32.28883033,0,39336
-88.98056714,32.5141575,0,39337
-89.22521959,32.11477203,0,39338
-89.00836148,33.10145347,2,39339
-88.56207754,33.10054179,1,39341
-88.64833763,32.42449691,0,39342
-89.12584503,32.29454506,2,39345
-89.08969274,32.96204694,0,39346
-88.93098758,32.05785364,0,39347
-89.03139821,32.01055533,0,39348
-90.41776519,34.51368657,0,38626
-82.4802014,42.90985602,2,48040
-81.72973745,29.93483615,1,32043
-89.22372447,34.42428641,0,38627
-82.17458033,29.8611161,0,32044
-70.74782082,43.23879482,0,3908
-70.67899676,43.16611669,1,3909
-70.61680069,43.17239931,0,3910
-70.62619782,43.14084588,0,3911
-70.9209609,43.52726691,0,4001
-70.67937116,43.49583676,0,4002
-69.96366998,43.72590002,0,4003
-70.48833786,43.49350418,6,4005
-70.34456961,43.44429241,0,4006
-69.86214172,44.03708364,0,4008
-70.73377589,44.04834253,1,4009
-70.91673476,43.93298212,0,4010
-69.97790157,43.89725314,4,4011
-70.51793336,43.97435076,0,4015
-70.10085114,43.72754868,0,4017
-70.10074515,43.68321999,0,4019
-70.81029522,43.76811606,0,4020
-78.60047562,40.5704258,0,16624
-78.50832072,40.28209267,0,16625
-78.4975647,40.75578071,0,16627
-78.57644316,40.45618169,0,16630
-78.34560205,40.27276605,0,16631
-78.23492603,40.15738598,0,16633
-78.1730757,40.21095355,0,16634
-78.48931666,40.4151228,1,16635
-78.50330558,40.60244839,0,16636
-78.46724109,40.34110092,0,16637
-78.2036213,40.33660521,0,16638
-78.45395325,40.69470762,0,16639
-78.57686161,40.70690677,0,16640
-78.54072848,40.50098455,0,16641
-78.49902991,40.79892885,0,16645
-78.71439633,40.68070132,1,16646
-78.10074597,40.39907282,0,16647
-78.3366938,40.43804658,0,16648
-76.63238009,35.12378789,0,28556
-76.74954438,34.73852769,1,28557
-76.98416837,35.12048539,2,28560
-77.12676015,35.08049492,0,28562
-76.85572401,34.77993837,0,28570
-76.69912859,35.0508284,0,28571
-77.73027135,35.02304379,0,28572
-91.39494682,44.94405246,2,54729
-91.72342734,45.02006164,0,54730
-91.0819326,45.35093251,0,54731
-91.17269392,45.14308279,0,54732
-91.85683007,45.27790212,0,54733
-92.11775085,45.0987089,0,54734
-91.90722316,44.59975605,1,54736
-91.98217314,44.71524345,0,54737
-91.48015558,44.59183548,0,54738
-91.7013842,44.8630606,0,54739
-92.1617315,44.74433578,0,54740
-90.97800476,44.61529264,0,54741
-91.27074059,44.7650078,0,54742
-91.12562658,45.25007414,0,54745
-90.87583212,44.5444677,0,54746
-91.50505832,44.3902955,0,54747
-91.26290059,45.07820746,0,54748
-92.09662827,44.94766774,0,54749
-92.29374985,44.61432406,0,54750
-91.93045013,44.85069265,4,54751
-90.76368169,44.4341259,0,54754
-91.68466208,44.57648176,2,54755
-91.948177,44.46802999,0,54756
-91.52434861,45.23169984,0,54757
-91.21870545,44.54859564,1,54758
-92.12783217,44.48662572,0,54759
-91.20636141,44.42404674,0,54760
-92.17997842,44.63044575,0,54761
-91.99095796,45.2479682,0,54762
-91.88163927,45.17956917,0,54763
-91.68558975,45.16913284,0,54765
-90.85766743,45.33874837,0,54766
-92.26146537,44.82853746,0,54767
-89.87339834,35.33635615,0,38054
-89.36721476,35.05333566,0,38057
-89.81971251,35.45894974,0,38058
-89.24518028,36.11113196,0,38059
-89.50331403,35.20908759,0,38060
-88.76753214,35.06498623,0,38061
-89.63996954,35.75579096,5,38063
-89.53229853,35.07477699,0,38066
-89.04263448,35.09289209,0,38067
-89.33587548,35.26680581,1,38068
-89.36435793,35.46388436,0,38069
-89.23701079,35.94356075,0,38070
-89.15181227,35.36841135,0,38075
-89.43810015,35.13548635,0,38076
-89.47439406,36.32807502,0,38077
-89.5271373,36.20974151,0,38080
-90.05548079,35.15306266,10,38103
-90.00372887,35.13254903,2,38104
-90.03506148,35.15120878,9,38105
-90.09688384,35.10141479,1,38106
-90.02373331,35.17020113,0,38107
-89.96970308,35.176073,1,38108
-90.1495297,35.03382536,0,38109
-89.94414673,35.11017091,2,38111
-89.97666516,35.14785146,0,38112
-89.98585477,35.09648102,1,38114
-89.86361388,35.05496665,0,38115
-90.01096468,35.03341056,1,38116
-93.02468333,31.82639211,0,71414
-92.91219484,31.5379058,0,71416
-92.65410379,31.51538585,0,71417
-92.05544454,32.14300018,2,71418
-93.70939205,31.80198055,0,71419
-92.6639696,32.0782721,0,71422
-92.56736221,31.6080571,0,71423
-92.67217955,31.18520666,0,71424
-91.89885731,31.88618536,0,71425
-93.45987864,31.49890467,0,71426
-92.89249482,31.39599416,0,71427
-93.42722266,31.4062268,0,71429
-92.50056806,31.04033248,0,71430
-92.47127325,31.75120231,0,71432
-92.6466259,31.00165218,0,71433
-92.16363201,32.03091101,0,71435
-92.82484253,31.11376782,0,71438
-93.39629759,31.33690623,0,71439
-92.14074293,31.94401421,0,71441
-93.18765882,31.16729875,3,71446
-92.81207513,31.4369197,0,71447
-93.5199518,31.54279837,1,71449
-93.41055881,31.7781605,0,71450
-92.94178432,31.57869618,0,71452
-92.86119448,31.6926388,0,71454
-92.9793924,31.4050485,0,71455
-92.97666064,31.6365387,0,71456
-93.09296152,31.74635716,3,71457
-93.21789466,31.07666878,2,71459
-93.29018878,31.11835146,0,71461
-93.71394927,31.6631029,0,71462
-88.07549189,31.38847788,0,36585
-88.35490628,30.84267654,0,36587
-88.17442074,30.53180172,0,36590
-88.04554402,30.69332685,0,36602
-88.04347209,30.69049969,5,36603
-88.06813392,30.68221354,1,36604
-88.08850058,30.60433138,0,36605
-88.10629527,30.67076595,0,36606
-88.10576017,30.69855997,1,36607
-88.29447335,30.68168325,4,36608
-88.16311807,30.66087926,0,36609
-88.07284786,30.7362631,0,36610
-88.07813909,30.77047773,0,36611
-88.11246956,30.75375323,0,36612
-86.4598622,40.04480723,1,46052
-85.90443674,39.88554595,0,46055
-85.61202832,39.97518299,0,46056
-86.37732825,40.33627433,0,46057
-86.64737981,40.36116809,0,46058
-85.93087688,40.06599059,1,46060
-86.05546181,40.06173494,0,46062
-85.7239732,40.27044785,0,46063
-85.74743367,39.98346694,0,46064
-86.61322591,40.42451514,0,46065
-76.77976093,37.9700853,0,22572
-85.29441643,45.1615746,0,49729
-76.44297938,37.68140354,0,22576
-84.87386445,45.04601392,0,49730
-76.35536048,37.63599686,0,22578
-76.31954751,37.80358217,0,22579
-77.44634121,38.10884684,0,22580
-84.70096826,44.80862204,0,49733
-78.173431,39.17459122,1,22601
-84.67100414,44.99528528,6,49735
-84.08743347,46.07575056,0,49736
-78.26630733,39.14985985,0,22602
-78.20375707,39.27923071,0,22603
-78.27932976,38.81804352,0,22610
-77.98395531,39.16473641,0,22611
-78.03319177,39.06589323,0,22620
-78.1373643,38.85158634,0,22623
-84.60639869,44.69369638,6,49738
-78.09191594,39.26513498,0,22624
-78.30807166,39.37438471,0,22625
-78.11751311,38.76414091,0,22627
-85.00618893,45.5251165,3,49740
-83.89647625,45.27346504,0,49743
-83.66624455,45.00020606,0,49744
-84.54257564,46.04909339,0,49745
-83.95312836,45.06385767,0,49746
-83.64204869,44.85112497,0,49747
-85.19119471,46.37782814,0,49748
-78.17667513,38.9285799,1,22630
-78.35907318,39.25095206,0,22637
-78.02299237,38.81487312,0,22639
-78.1287655,38.80878017,0,22640
-78.39133895,39.08080169,0,22641
-84.5743954,45.41971604,2,49749
-78.04204865,38.91027205,0,22642
-117.1972211,47.63640245,0,99037
-117.2655864,47.34465204,0,99039
-118.0052584,47.90086604,0,99040
-117.9251791,48.32724749,0,99101
-117.2502272,46.79203104,0,99102
-118.9368897,47.73708556,0,99103
-118.1047505,46.9033483,0,99105
-117.7013643,48.28536619,1,99109
-117.5763528,48.01214796,0,99110
-117.4245289,46.85370847,1,99111
-117.1916633,46.59407889,0,99113
-117.7396611,48.65403933,2,99114
-119.4238494,47.64724723,0,99115
-118.9286499,48.01601594,0,99116
-118.5207348,47.72409315,0,99117
-118.6389541,48.89647448,0,99118
-117.288583,48.50388378,0,99119
-118.4651642,48.94774972,0,99121
-118.2080198,47.67758929,1,99122
-119.1429596,47.8458329,0,99123
-118.9528447,47.99994232,0,99124
-117.7785617,46.9429872,0,99125
-117.9718831,48.73967888,0,99126
-118.1927029,48.00522431,0,99129
-117.1841112,46.99731109,0,99130
-118.1231697,48.27908483,0,99131
-119.0767908,48.01485877,1,99133
-118.311207,47.43012014,0,99134
-111.1220511,32.12851326,0,85757
-117.1998969,32.76510201,2,92110
-117.1688767,32.80647931,1,92111
-109.9999628,34.29984905,2,85901
-117.1182303,32.69601473,0,92113
-110.3693888,34.13549545,1,85911
-109.927436,34.42675249,0,85912
-109.1769641,33.86064139,0,85920
-117.0550948,32.70775635,0,92114
-109.1367291,33.50889522,0,85922
-110.3405545,34.32497272,0,85923
-117.0717688,32.76139516,0,92115
-109.661697,34.57456636,0,85924
-117.1231449,32.76497031,0,92116
-109.3232229,34.08799868,0,85925
-109.9793289,33.77419728,0,85926
-117.1995177,32.82457281,1,92117
-109.466438,34.00517975,0,85927
-117.177084,32.67117182,0,92118
-110.5581321,34.5334581,0,85928
-117.0328005,32.81006916,0,92119
-117.0713264,32.79473044,4,92120
-109.9365321,34.18580947,0,85929
-117.2022799,32.89915556,3,92121
-109.7225761,34.04317025,0,85930
-117.1700751,32.85924491,0,92122
-110.8644479,34.45126161,0,85931
-117.1349288,32.80679637,10,92123
-109.214669,33.95249841,0,85932
-117.0859789,32.82661582,0,92124
-110.5067949,34.35622373,0,85933
-117.1413947,32.90846843,1,92126
-110.2457202,34.30026974,0,85934
-109.8958373,34.11522419,0,85935
-117.1238631,33.01979211,1,92127
-117.0717838,32.99944496,2,92128
-117.1260139,32.96487183,0,92129
-105.5778989,38.78822666,0,80820
-91.35059514,30.58590603,0,70729
-91.10125317,30.81630622,0,70730
-95.60423209,33.65813297,4,75460
-91.60423593,30.6179494,0,70732
-90.79596456,30.30427135,0,70733
-91.71076362,35.19030829,0,72068
-111.6137847,39.54219854,0,84646
-91.13088532,34.53481014,0,72069
-99.31552832,34.64010839,1,73521
-111.415863,39.54112058,1,84647
-92.70893736,35.00916679,0,72070
-91.73978718,34.52490838,0,72072
-111.8644293,39.68580799,1,84648
-99.26922718,34.79410607,0,73526
-91.66962812,34.37224477,0,72073
-91.09055323,35.08181503,0,72074
-112.3375894,39.33901349,0,84649
-89.13059303,38.95459581,1,62471
-81.91162623,40.95517088,0,44217
-89.82322399,35.55866204,0,38015
-88.56543043,39.02028659,0,62473
-87.99648294,39.43662144,0,62474
-88.0515398,38.88702651,0,62475
-88.00935805,38.53406567,0,62476
-92.53049568,45.22607247,0,54026
-89.78188137,38.31163859,0,62255
-92.19593899,44.92414927,0,54027
-92.27950817,44.95432334,0,54028
-92.75133826,45.07197672,0,54082
-89.7312649,38.28413429,0,62257
-88.06276256,44.78960811,0,54101
-87.9836178,45.50011469,0,54102
-88.50157246,45.65034119,0,54103
-89.77253179,38.46214995,0,62258
-90.10096479,38.45996146,0,62260
-90.00260182,38.01316155,0,62261
-88.26255316,45.44821599,0,54104
-89.27195952,38.94145124,0,62262
-88.45862687,44.48472126,0,54106
-88.4473941,44.69817259,0,54107
-89.40001961,38.33012371,1,62263
-88.07537532,44.18831365,0,54110
-88.38448555,44.81456051,0,54111
-79.515919,41.3640582,0,16364
-79.15830165,41.84173906,3,16365
-79.44026062,41.57140693,0,16370
-79.31888818,41.86680369,0,16371
-96.55151883,40.79964761,0,68520
-96.70950773,40.86613084,1,68521
-96.76205348,40.78871907,2,68522
-96.75839744,40.73593018,0,68523
-96.80530132,40.87119762,0,68524
-96.5836439,40.73235171,1,68526
-96.52422143,40.84711407,0,68527
-96.81946837,40.82024681,0,68528
-96.72322554,40.90143098,0,68531
-96.84265918,40.79204997,0,68532
-97.40236039,41.45255378,16,68601
-98.0699035,41.7339999,5,68620
-96.63635659,41.4874517,0,68621
-98.58047657,41.94190422,0,68622
-98.1503536,41.4440079,0,68623
-97.2342639,41.35174605,0,68624
-77.11399934,38.81377887,1,22304
-83.01279361,39.96634657,1,43215
-114.0148889,46.85630488,10,59801
-82.93181222,39.81673289,0,43217
-77.06244605,38.8365326,0,22305
-85.17352829,44.21437734,1,49657
-77.09290658,38.75673863,1,22306
-86.77428299,36.10673644,1,37204
-77.05750377,38.77193787,0,22307
-77.05777679,38.73141051,0,22308
-86.87253403,36.1111798,1,37205
-85.50695437,46.5000696,4,49868
-78.6945251,37.7972046,0,22969
-87.90538942,45.86816718,4,49870
-78.80016462,37.74389898,0,22971
-87.53867432,46.42416224,0,49871
-78.23028921,38.2161275,0,22972
-87.0843516,46.02108484,0,49872
-87.53785204,45.8794856,0,49873
-87.503064,45.70195922,1,49874
-78.46994196,38.33634036,1,22973
-87.98213566,45.80255983,0,49876
-87.70889188,46.14914969,0,49877
-78.27935717,37.96118992,0,22974
-79.05926576,37.83377938,0,22976
-81.99396121,39.9600971,3,43701
-94.57334448,38.88761898,0,64146
-97.06587877,39.8274338,1,66968
-93.07883077,37.1255435,0,65742
-92.89755321,36.62278511,0,65744
-100.6779644,46.72310208,0,58504
-94.54625382,38.85279516,0,64147
-94.46533807,38.86255265,0,64149
-94.63028107,39.17041861,0,64150
-103.9444806,46.32968274,0,58643
-94.63116141,39.21483278,0,64151
-103.5631777,46.9387148,0,58645
-94.72057189,39.21293139,0,64152
-94.73224266,39.28049346,0,64153
-102.2825112,46.39390448,0,58646
-94.63085724,39.27838152,1,64154
-94.5767966,39.27697768,0,64155
-102.9345478,46.5222371,0,58647
-94.52415926,39.27940831,0,64156
-123.2300277,44.05155158,1,97402
-123.0529763,44.03582138,0,97403
-123.1331852,44.10489936,0,97404
-123.1915368,43.93975052,0,97405
-124.0139817,42.62135021,0,97406
-123.0544901,44.14454712,0,97408
-123.147834,42.79896684,0,97410
-124.3642881,43.07658816,1,97411
-123.5609142,44.19596935,0,97412
-122.0280773,44.10058528,0,97413
-124.1739335,42.96512981,0,97414
-124.2360853,42.13685445,0,97415
-123.6853987,43.03588301,0,97416
-123.2300389,42.95313553,0,97417
-123.4093886,44.17573847,0,97419
-124.1519061,43.35501027,1,97420
-124.1729339,43.1948655,1,97423
-123.0544401,43.74448202,1,97424
-123.0366801,43.89990814,0,97426
-123.0634917,42.9683102,0,97429
-123.7052249,44.17495104,0,97430
-122.8187141,43.87446435,0,97431
-122.7933261,43.66772998,0,97434
-123.3349562,43.70035857,0,97435
-123.5920365,43.64042123,0,97436
-123.3890504,44.09687049,0,97437
-122.6883815,43.95087278,0,97438
-124.0416638,44.06487483,1,97439
-124.1628776,43.75019371,0,97441
-123.4046201,42.77046964,0,97442
-123.0107035,43.24704661,0,97443
-124.3444976,42.4795497,1,97444
-123.0575168,44.26784414,0,97446
-122.5154987,43.27532934,0,97447
-123.2815391,44.21055441,0,97448
-124.0839417,43.57614764,0,97449
-124.3975359,42.90426934,0,97450
-123.2680208,43.81511705,0,97451
-122.7212727,43.88052943,0,97452
-123.8594953,43.99817143,0,97453
-89.12847086,32.79576891,2,39350
-88.47982292,32.68439594,0,39352
-88.83183529,32.88007166,0,39354
-88.62346168,32.05255387,1,39355
-89.02494712,32.13640308,0,39356
-88.46411963,32.84397077,0,39358
-89.33357073,32.56782392,0,39359
-88.74884315,31.85895813,0,39360
-88.61159112,32.9814857,0,39361
-88.5407064,31.39198155,0,39362
-88.77845423,32.12035972,0,39363
-88.49592914,32.40921907,0,39364
-89.12604107,32.60121585,1,39365
-88.9165968,31.94155923,0,39366
-88.6675019,31.67902245,1,39367
-89.26715571,31.23262276,3,39401
-89.41259327,31.3336965,2,39402
-89.33457034,31.328445,0,39406
-89.71201184,31.48473465,0,39421
-87.576401,44.43883674,0,54216
-90.89436096,39.45999248,0,62366
-90.87610994,40.30521931,0,62367
-87.71537133,44.55186621,0,54217
-91.00193659,39.52087896,0,62370
-91.34170948,40.24218187,0,62373
-90.91206918,40.40891852,0,62374
-90.87117013,40.00418575,0,62375
-91.4204591,40.11503216,0,62376
-90.63513148,39.89734936,0,62378
-91.40011856,40.28676288,0,62379
-91.19085374,40.24000985,0,62380
-77.99615618,36.90655203,0,23938
-70.2648985,43.79743048,0,4021
-70.80717615,43.98056007,0,4022
-70.67770419,43.83304734,0,4024
-70.91151257,43.40333236,0,4027
-70.68777079,43.9016502,0,4029
-70.69231334,43.58942756,0,4030
-70.09397558,43.84670104,1,4032
-70.94978426,44.09265784,0,4037
-70.45805411,43.70339371,0,4038
-70.3421488,43.88748084,0,4039
-70.71843321,44.11098699,0,4040
-70.82559835,43.86394534,0,4041
-70.62451701,43.62953245,0,4042
-70.57025021,43.39701485,1,4043
-70.49005321,43.41876836,0,4046
-70.9108664,43.73618092,0,4047
-70.7828641,43.6873824,0,4048
-70.70294676,43.73769013,0,4049
-70.15142573,43.68190887,0,4050
-70.88457065,44.18864756,0,4051
-70.61542386,43.97017824,0,4055
-70.86289466,43.6539848,0,4056
-78.28900362,40.11794938,0,16650
-78.38024853,40.84907487,0,16651
-77.95687376,40.51471283,1,16652
-78.55152938,40.24864204,0,16655
-78.56416776,40.80682667,0,16656
-78.17792698,40.32180641,0,16657
-78.38971561,40.16158218,0,16659
-78.4565686,40.83600798,0,16661
-78.29615408,40.3135601,0,16662
-78.42430568,40.17966036,0,16664
-78.43423615,40.38870477,0,16665
-78.32337142,40.87690313,0,16666
-78.5310993,40.17991154,0,16667
-78.62041613,40.65204139,0,16668
-77.90711211,40.65652037,0,16669
-78.50795159,40.26237828,0,16670
-78.40199825,40.79414329,0,16671
-78.24204764,40.17232608,0,16672
-78.39147573,40.31245576,1,16673
-78.0882643,40.18942366,0,16674
-78.24359852,40.81183853,0,16677
-78.23814404,40.22381753,0,16678
-78.19727582,40.15715644,0,16679
-78.40117772,40.75066409,0,16680
-89.90534512,35.11518349,1,38117
-89.93151196,35.03599102,2,38118
-89.84588,35.07980658,3,38119
-89.8521995,35.1235611,4,38120
-89.9212132,35.15893287,0,38122
-89.78863568,35.02591428,0,38125
-90.0436593,35.12696799,0,38126
-90.01758725,35.23765564,0,38127
-89.92616017,35.22608316,2,38128
-89.99209409,35.06635934,0,38131
-90.00134707,35.07125715,0,38132
-89.79429253,35.21288567,1,38133
-89.85991148,35.17693789,0,38134
-89.84938514,35.23822045,0,38135
-89.79933994,35.08482949,1,38138
-89.75538329,35.08549907,0,38139
-89.85479033,35.01603267,0,38141
-89.93403762,35.12277037,0,38152
-88.52913648,36.12284696,1,38201
-88.67054952,35.98794413,0,38220
-88.0358225,36.24500201,0,38221
-88.1647262,36.44527637,0,38222
-88.48611758,36.39145468,0,38224
-88.67905834,36.3208748,0,38225
-88.68217972,36.48136885,0,38226
-88.60837982,36.21998635,0,38229
-88.77123726,36.15611313,1,38230
-88.42520675,36.21179345,0,38231
-89.32269252,36.34942482,0,38232
-89.04853908,36.20283123,0,38233
-88.56388997,35.98937261,0,38235
-88.27248458,36.17192623,0,38236
-90.47824648,46.49260856,0,54559
-89.54510269,46.01508482,0,54560
-92.61256517,30.8078069,2,71463
-92.18815934,31.86773851,1,71465
-92.74862922,31.21514966,0,71466
-92.39542004,31.55789929,0,71467
-93.14766513,31.48125117,0,71468
-93.26633346,31.69021071,0,71469
-92.79373707,31.19837593,0,71472
-92.43379537,32.06640078,0,71473
-93.01387818,31.27411052,0,71474
-92.36355959,31.85464712,0,71479
-92.29181378,31.8629037,0,71480
-92.6612999,31.89382686,3,71483
-92.54461811,31.15527017,0,71485
-93.61821308,31.64930722,0,71486
-122.8859304,38.62393174,2,95448
-123.1012617,38.94215173,0,95449
-123.1693039,38.4944112,0,95450
-122.8040984,38.932855,0,95451
-122.5351996,38.42552427,0,95452
-122.9373041,39.04561296,1,95453
-123.5100078,39.80654507,0,95454
-123.751337,39.26114334,0,95456
-122.5315767,38.88145508,0,95457
-122.747408,39.15050763,0,95458
-123.5908205,38.98113663,0,95459
-123.7600089,39.30988131,0,95460
-122.5966378,38.7611391,0,95461
-123.0223443,38.46166713,0,95462
-123.5583843,39.18678858,0,95463
-122.8493041,39.12836293,0,95464
-123.0194811,38.40641147,0,95465
-123.5039612,39.08621429,0,95466
-122.5406603,38.80357288,0,95467
-123.6085,38.91182694,0,95468
-123.0539821,39.39943773,0,95469
-123.2466791,39.31172603,0,95470
-122.968774,38.52407693,0,95471
-122.8657586,38.39816436,1,95472
-122.4571377,38.24859087,2,95476
-123.2429048,39.16030425,5,95482
-122.9202544,39.21711514,0,95485
-86.11582712,40.37695015,0,46068
-86.22921714,40.13938571,0,46069
-85.66017892,40.34195841,0,46070
-86.60688543,40.12017174,0,46071
-86.06735381,40.28609239,1,46072
-86.17580259,40.0362754,0,46074
-86.3348892,40.0252664,0,46075
-85.93410187,40.36265017,0,46076
-86.28386235,39.98435293,1,46077
-86.61363229,39.68862295,0,46103
-85.59546369,39.66103386,0,46104
-86.81065799,39.76416028,0,46105
-86.20537417,39.51304496,0,46106
-86.09144893,39.7163914,1,46107
-85.91629724,39.56340292,0,46110
-86.36986342,39.53868686,0,46111
-86.38260316,39.86504232,1,46112
-86.30534401,39.63281948,0,46113
-85.56625005,39.73910275,0,46115
-85.61760686,39.81717567,0,46117
-86.52218487,39.65376324,0,46118
-86.78695523,39.51319109,0,46120
-86.67206899,39.67725349,0,46121
-86.54962401,39.76861521,1,46122
-86.39963832,39.76290466,0,46123
-85.92746253,39.37335272,0,46124
-86.64160286,39.52151773,0,46125
-85.88838238,39.62056509,0,46126
-85.31221419,39.71195723,0,46127
-86.74280839,39.65570262,0,46128
-85.83584218,39.6754467,0,46130
-86.04308476,39.47214323,2,46131
-77.98649854,38.88407223,0,22643
-78.48927502,38.95278421,0,22644
-84.41515757,44.99832753,0,49751
-84.46861031,46.28288248,0,49752
-78.27512571,39.02145696,0,22645
-78.04205836,39.07132432,0,22646
-78.36003834,38.75956951,0,22650
-83.77216971,45.01887675,0,49753
-78.42845716,38.83989224,0,22652
-78.51980081,39.03070356,0,22654
-84.80022877,45.63579222,0,49755
-78.21439979,39.06534424,0,22655
-78.08887207,39.21884859,0,22656
-84.28071342,44.82342906,0,49756
-84.6219274,45.85613041,0,49757
-78.37228651,39.00531351,0,22657
-78.43200626,38.94956034,0,22660
-78.11477454,39.0563143,0,22663
-84.09958869,45.42217907,0,49759
-84.89490425,46.05363134,0,49760
-78.53039296,38.88818086,1,22664
-85.33363099,46.10447252,0,49762
-84.82740287,45.42417364,0,49764
-77.99756907,38.43912109,1,22701
-78.21875177,38.33176831,0,22709
-78.27031571,38.46467928,0,22711
-84.24542204,45.32840217,2,49765
-77.75893214,38.5605968,0,22712
-78.13120881,38.54959328,0,22713
-83.43794901,44.9095273,1,49766
-77.89738026,38.52132287,0,22714
-78.18338997,38.41142002,0,22715
-78.11034431,38.62573815,0,22716
-85.12039702,46.65346217,1,49768
-77.82239475,38.47361086,0,22718
-96.50478775,41.60918149,0,68072
-96.40781317,41.25067636,1,68073
-95.9333759,41.26201995,3,68102
-96.00127315,41.29500641,4,68104
-95.96414375,41.24054188,10,68105
-96.00214007,41.23894165,1,68106
-95.95206197,41.2084693,3,68107
-95.93042976,41.23746774,4,68108
-95.911357,41.29859515,1,68110
-95.96395257,41.29561586,0,68111
-95.95730577,41.37423281,2,68112
-95.91123832,41.11756623,0,68113
-96.0521077,41.26322672,8,68114
-119.0973866,47.66125226,0,99135
-117.9555115,46.67464746,0,99136
-118.0902349,48.16824131,0,99137
-118.3787355,48.2223084,0,99138
-117.4067502,48.73458601,0,99139
-118.6767837,48.11159704,0,99140
-118.1445089,48.73762211,0,99141
-117.8562433,46.73949075,0,99143
-118.5042919,47.3777648,0,99144
-118.2976061,48.95743443,0,99146
-118.4425713,47.8396047,0,99147
-117.5981563,48.10274319,0,99148
-117.4639452,47.21710587,0,99149
-118.5830379,48.79440031,0,99150
-118.0636338,48.66447812,0,99151
-117.3962844,48.84955582,0,99152
-117.2127498,48.85146801,0,99153
-118.3659107,47.38973857,0,99154
-118.953503,48.25566232,0,99155
-117.1907237,48.1847801,1,99156
